id,intended_urgency,intended_emotion,evaluated_urgency,evaluated_emotion,urgency_changed,emotion_changed,any_changed
2859,Medium,Medium,High,High,True,True,True
2862,Medium,Medium,High,High,True,True,True
2863,Medium,Medium,High,Medium,True,False,True
2864,Medium,Medium,High,High,True,True,True
2865,Medium,Medium,High,High,True,True,True
2866,Medium,Medium,High,High,True,True,True
2867,Medium,Medium,High,High,True,True,True
2868,Medium,Medium,Medium,High,False,True,True
2869,Medium,Medium,High,High,True,True,True
2870,Medium,Medium,High,Medium,True,False,True
2871,Medium,Medium,High,High,True,True,True
2872,Medium,Medium,High,High,True,True,True
2873,Medium,Medium,Medium,High,False,True,True
2874,Medium,Medium,High,High,True,True,True
2875,Medium,Medium,High,High,True,True,True
2877,Medium,Medium,High,High,True,True,True
2878,Medium,Medium,High,High,True,True,True
2879,Medium,Medium,High,High,True,True,True
2881,Medium,Medium,High,Medium,True,False,True
2882,Medium,Medium,High,Medium,True,False,True
2883,Medium,Medium,High,Medium,True,False,True
2884,Medium,Medium,High,Medium,True,False,True
2885,Medium,Medium,High,Medium,True,False,True
2886,Medium,Medium,High,Medium,True,False,True
2887,Medium,Medium,High,High,True,True,True
2888,Medium,Medium,High,Medium,True,False,True
2889,Medium,Medium,High,Medium,True,False,True
2890,Medium,Medium,High,Medium,True,False,True
2891,Medium,Medium,High,Medium,True,False,True
2892,Medium,Medium,High,Medium,True,False,True
2893,Medium,Medium,High,Medium,True,False,True
2894,Medium,Medium,High,Medium,True,False,True
2895,Medium,Medium,High,Medium,True,False,True
2896,Medium,Medium,High,Medium,True,False,True
2897,Medium,Medium,High,Medium,True,False,True
2898,Medium,Medium,High,Medium,True,False,True
2899,Medium,Medium,High,Medium,True,False,True
2900,Medium,Medium,High,Medium,True,False,True
2901,Medium,Medium,High,Medium,True,False,True
2902,Medium,Medium,High,Medium,True,False,True
2903,Medium,Medium,High,High,True,True,True
2904,Medium,Medium,High,Medium,True,False,True
2905,Medium,Medium,High,Medium,True,False,True
2906,Medium,Medium,High,Medium,True,False,True
2907,Medium,Medium,High,Medium,True,False,True
2908,Medium,Medium,High,High,True,True,True
2909,Medium,Medium,High,Medium,True,False,True
2910,Medium,Medium,High,Medium,True,False,True
2911,Medium,Medium,High,Medium,True,False,True
2912,Medium,Medium,High,Medium,True,False,True
2913,Medium,Medium,High,High,True,True,True
2914,Medium,Medium,High,Medium,True,False,True
2915,Medium,Medium,High,High,True,True,True
2916,Medium,Medium,High,High,True,True,True
2917,Medium,Medium,High,High,True,True,True
2918,Medium,Medium,High,Medium,True,False,True
2919,Medium,Medium,High,Medium,True,False,True
2920,Medium,Medium,High,High,True,True,True
2921,Medium,Medium,High,Medium,True,False,True
2922,Medium,Medium,High,Medium,True,False,True
2923,Medium,Medium,High,Medium,True,False,True
2924,Medium,Medium,High,Medium,True,False,True
2925,Medium,Medium,High,High,True,True,True
2926,Medium,Medium,High,High,True,True,True
2927,Medium,Medium,High,Medium,True,False,True
2929,Medium,Medium,High,Medium,True,False,True
2930,Medium,Medium,High,Medium,True,False,True
2931,Medium,Medium,High,High,True,True,True
2933,Medium,Medium,High,Medium,True,False,True
2934,Medium,Medium,High,High,True,True,True
2935,Medium,Medium,High,Medium,True,False,True
2936,Medium,Medium,High,Medium,True,False,True
2937,Medium,Medium,High,Medium,True,False,True
2938,Medium,Medium,High,Medium,True,False,True
2939,Medium,Medium,High,Medium,True,False,True
2941,Medium,Medium,High,High,True,True,True
2942,Medium,Medium,High,High,True,True,True
2943,Medium,Medium,High,High,True,True,True
2945,Medium,Medium,High,Medium,True,False,True
2946,Medium,Medium,High,High,True,True,True
2947,Medium,Medium,High,Medium,True,False,True
2948,Medium,Medium,Medium,High,False,True,True
2949,Medium,Medium,High,High,True,True,True
2950,Medium,Medium,High,High,True,True,True
2951,Medium,Medium,High,Medium,True,False,True
2952,Medium,Medium,High,Medium,True,False,True
2953,Medium,Medium,High,High,True,True,True
2954,Medium,Medium,High,High,True,True,True
2955,Medium,Medium,High,Medium,True,False,True
2956,Medium,Medium,High,High,True,True,True
2957,Medium,Medium,Medium,High,False,True,True
2958,Medium,Medium,High,High,True,True,True
2960,Medium,Medium,High,High,True,True,True
2962,Medium,Medium,High,Medium,True,False,True
2963,Medium,Medium,High,Medium,True,False,True
2964,Medium,Medium,High,Medium,True,False,True
2965,Medium,Medium,High,High,True,True,True
2966,Medium,Medium,High,Medium,True,False,True
2967,Medium,Medium,High,Medium,True,False,True
2968,Medium,Medium,High,High,True,True,True
2969,Medium,Medium,High,Medium,True,False,True
2970,Medium,Medium,High,Medium,True,False,True
2971,Medium,Medium,High,Medium,True,False,True
2972,Medium,Medium,High,High,True,True,True
2974,Medium,Medium,High,Medium,True,False,True
2975,Medium,Medium,High,Medium,True,False,True
2976,Medium,Medium,Low,Medium,True,False,True
2977,Medium,Medium,High,Medium,True,False,True
2979,Medium,Medium,High,High,True,True,True
2981,Medium,Medium,High,Low,True,True,True
2983,Medium,Medium,High,Medium,True,False,True
2984,Medium,Medium,High,Medium,True,False,True
2985,Medium,Medium,Medium,Low,False,True,True
2987,Medium,Medium,High,High,True,True,True
2989,Medium,Medium,High,High,True,True,True
2990,Medium,Medium,High,Medium,True,False,True
2991,Medium,Medium,High,High,True,True,True
2992,Medium,Medium,Medium,High,False,True,True
2993,Medium,Medium,High,High,True,True,True
2994,Medium,Medium,High,Medium,True,False,True
2995,Medium,Medium,High,High,True,True,True
2996,Medium,Medium,High,High,True,True,True
2997,Medium,Medium,High,High,True,True,True
2998,Medium,Medium,Medium,High,False,True,True
2999,Medium,Medium,High,High,True,True,True
3002,Medium,Medium,High,Medium,True,False,True
3003,Medium,Medium,Low,Medium,True,False,True
3004,Medium,Medium,High,High,True,True,True
3005,Medium,Medium,High,High,True,True,True
3007,Medium,Medium,High,High,True,True,True
3008,Medium,Medium,High,High,True,True,True
3009,Medium,Medium,High,Medium,True,False,True
3010,Medium,Medium,High,Medium,True,False,True
3011,Medium,Medium,High,High,True,True,True
3012,Medium,Medium,High,High,True,True,True
3013,Medium,Medium,High,High,True,True,True
3014,Medium,Medium,High,Medium,True,False,True
3015,Medium,Medium,High,High,True,True,True
3016,Medium,Medium,High,Medium,True,False,True
3017,Medium,Medium,High,High,True,True,True
3019,Medium,Medium,High,High,True,True,True
3020,Medium,Medium,High,High,True,True,True
3021,Medium,Medium,High,High,True,True,True
3022,Medium,Medium,High,High,True,True,True
3023,Medium,Medium,Medium,High,False,True,True
3024,Medium,Medium,High,Medium,True,False,True
3025,Medium,Medium,High,Medium,True,False,True
3026,Medium,Medium,High,High,True,True,True
3027,Medium,Medium,High,High,True,True,True
3028,Medium,Medium,High,High,True,True,True
3029,Medium,Medium,High,High,True,True,True
3030,Medium,Medium,High,High,True,True,True
3031,Medium,Medium,High,High,True,True,True
3032,Medium,Medium,Medium,High,False,True,True
3033,Medium,Medium,High,High,True,True,True
3034,Medium,Medium,Medium,High,False,True,True
3035,Medium,Medium,High,High,True,True,True
3036,Medium,Medium,High,High,True,True,True
3037,Medium,Medium,High,High,True,True,True
3038,Medium,Medium,High,High,True,True,True
3039,Medium,Medium,Medium,High,False,True,True
3040,Medium,Medium,High,High,True,True,True
3041,Medium,Medium,High,Medium,True,False,True
3042,Medium,Medium,High,Medium,True,False,True
3043,Medium,Medium,High,Medium,True,False,True
3044,Medium,Medium,High,Medium,True,False,True
3045,Medium,Medium,High,High,True,True,True
3046,Medium,Medium,High,High,True,True,True
3047,Medium,Medium,High,Medium,True,False,True
3048,Medium,Medium,High,Medium,True,False,True
3049,Medium,Medium,High,High,True,True,True
3050,Medium,Medium,High,Medium,True,False,True
3051,Medium,Medium,High,High,True,True,True
3054,Medium,Medium,High,High,True,True,True
3055,Medium,Medium,High,High,True,True,True
3056,Medium,Medium,High,High,True,True,True
3057,Medium,Medium,High,Medium,True,False,True
3058,Medium,Medium,High,Medium,True,False,True
3059,Medium,Medium,High,Medium,True,False,True
3060,Medium,Medium,High,High,True,True,True
3061,Medium,Medium,High,Medium,True,False,True
3062,Medium,Medium,High,High,True,True,True
3063,Medium,Medium,High,High,True,True,True
3064,Medium,Medium,High,High,True,True,True
3065,Medium,Medium,High,High,True,True,True
3066,Medium,Medium,High,High,True,True,True
3067,Medium,Medium,High,High,True,True,True
3068,Medium,Medium,High,Medium,True,False,True
3069,Medium,Medium,High,High,True,True,True
3071,Medium,Medium,High,Medium,True,False,True
3072,Medium,Medium,High,Medium,True,False,True
3073,Medium,Medium,Medium,High,False,True,True
3074,Medium,Medium,High,Medium,True,False,True
3075,Medium,Medium,High,Medium,True,False,True
3076,Medium,Medium,High,Medium,True,False,True
3077,Medium,Medium,High,Medium,True,False,True
3078,Medium,Medium,High,High,True,True,True
3079,Medium,Medium,High,Medium,True,False,True
3080,Medium,Medium,High,High,True,True,True
3081,Medium,Medium,High,Medium,True,False,True
3085,Medium,High,High,High,True,False,True
3086,Medium,High,High,High,True,False,True
3087,Medium,High,High,High,True,False,True
3088,Medium,High,High,High,True,False,True
3089,Medium,High,High,High,True,False,True
3090,Medium,High,High,High,True,False,True
3091,Medium,High,High,High,True,False,True
3092,Medium,High,Medium,Medium,False,True,True
3093,Medium,High,Medium,Medium,False,True,True
3094,Medium,High,High,High,True,False,True
3095,Medium,High,High,High,True,False,True
3096,Medium,High,High,High,True,False,True
3098,Medium,High,High,High,True,False,True
3099,Medium,High,High,High,True,False,True
3100,Medium,High,High,High,True,False,True
3101,Medium,High,High,High,True,False,True
3102,Medium,High,High,High,True,False,True
3103,Medium,High,Medium,Medium,False,True,True
3104,Medium,High,High,High,True,False,True
3106,Medium,High,High,High,True,False,True
3107,Medium,High,High,Medium,True,True,True
3108,Medium,High,High,High,True,False,True
3110,Medium,High,Medium,Medium,False,True,True
3111,Medium,High,High,High,True,False,True
3112,Medium,High,High,High,True,False,True
3113,Medium,High,High,High,True,False,True
3114,Medium,High,Medium,Medium,False,True,True
3115,Medium,High,High,High,True,False,True
3116,Medium,High,High,Medium,True,True,True
3117,Medium,High,High,High,True,False,True
3118,Medium,High,High,Medium,True,True,True
3119,Medium,High,High,High,True,False,True
3120,Medium,High,High,Medium,True,True,True
3121,Medium,High,Low,Medium,True,True,True
3122,Medium,High,High,High,True,False,True
3123,Medium,High,High,High,True,False,True
3124,Medium,High,High,High,True,False,True
3125,Medium,High,High,High,True,False,True
3126,Medium,High,High,High,True,False,True
3127,Medium,High,High,High,True,False,True
3128,Medium,High,High,High,True,False,True
3129,Medium,High,High,Medium,True,True,True
3130,Medium,High,High,High,True,False,True
3131,Medium,High,High,High,True,False,True
3132,Medium,High,High,High,True,False,True
3133,Medium,High,High,High,True,False,True
3134,Medium,High,High,High,True,False,True
3135,Medium,High,High,High,True,False,True
3136,Medium,High,High,High,True,False,True
3137,Medium,High,High,High,True,False,True
3138,Medium,High,High,Medium,True,True,True
3139,Medium,High,High,High,True,False,True
3140,Medium,High,High,High,True,False,True
3141,Medium,High,Medium,Medium,False,True,True
3142,Medium,High,High,High,True,False,True
3143,Medium,High,High,High,True,False,True
3144,Medium,High,High,High,True,False,True
3145,Medium,High,High,High,True,False,True
3146,Medium,High,High,High,True,False,True
3147,Medium,High,High,High,True,False,True
3148,Medium,High,High,High,True,False,True
3149,Medium,High,High,High,True,False,True
3150,Medium,High,High,High,True,False,True
3151,Medium,High,High,High,True,False,True
3152,Medium,High,High,High,True,False,True
3153,Medium,High,High,High,True,False,True
3154,Medium,High,High,High,True,False,True
3155,Medium,High,High,High,True,False,True
3156,Medium,High,High,High,True,False,True
3157,Medium,High,High,High,True,False,True
3158,Medium,High,High,High,True,False,True
3159,Medium,High,High,High,True,False,True
3160,Medium,High,High,High,True,False,True
3161,Medium,High,High,High,True,False,True
3162,Medium,High,High,High,True,False,True
3163,Medium,High,High,Medium,True,True,True
3164,Medium,High,High,High,True,False,True
3165,Medium,High,High,High,True,False,True
3166,Medium,High,High,High,True,False,True
3167,Medium,High,Medium,Medium,False,True,True
3168,Medium,High,Medium,Medium,False,True,True
3169,Medium,High,High,High,True,False,True
3170,Medium,High,High,Medium,True,True,True
3171,Medium,High,High,High,True,False,True
3172,Medium,High,High,High,True,False,True
3173,Medium,High,Medium,Medium,False,True,True
3174,Medium,High,High,High,True,False,True
3175,Medium,High,High,High,True,False,True
3177,Medium,High,High,High,True,False,True
3178,Medium,High,High,High,True,False,True
3179,Medium,High,High,High,True,False,True
3181,Medium,High,High,High,True,False,True
3182,Medium,High,High,High,True,False,True
3183,Medium,High,High,High,True,False,True
3184,Medium,High,High,High,True,False,True
3185,Medium,High,High,High,True,False,True
3186,Medium,High,High,High,True,False,True
3187,Medium,High,High,High,True,False,True
3188,Medium,High,High,High,True,False,True
3189,Medium,High,High,High,True,False,True
3190,Medium,High,High,High,True,False,True
3191,Medium,High,High,High,True,False,True
3192,Medium,High,High,High,True,False,True
3193,Medium,High,High,High,True,False,True
3194,Medium,High,High,High,True,False,True
3195,Medium,High,High,High,True,False,True
3196,Medium,High,High,High,True,False,True
3197,Medium,High,High,High,True,False,True
3198,Medium,High,High,High,True,False,True
3199,Medium,High,High,High,True,False,True
3200,Medium,High,High,High,True,False,True
3201,Medium,High,High,High,True,False,True
3202,Medium,High,High,High,True,False,True
3203,Medium,High,High,High,True,False,True
3204,Medium,High,High,High,True,False,True
3205,Medium,High,High,High,True,False,True
3206,Medium,High,High,High,True,False,True
3208,Medium,High,High,High,True,False,True
3209,Medium,High,High,High,True,False,True
3211,Medium,High,High,High,True,False,True
3212,Medium,High,High,High,True,False,True
3213,Medium,High,High,High,True,False,True
3214,Medium,High,High,High,True,False,True
3216,Medium,High,High,High,True,False,True
3217,Medium,High,High,High,True,False,True
3218,Medium,High,High,High,True,False,True
3219,Medium,High,High,High,True,False,True
3220,Medium,High,High,High,True,False,True
3221,Medium,High,High,High,True,False,True
3222,Medium,High,High,High,True,False,True
3223,Medium,High,High,High,True,False,True
3224,Medium,High,High,High,True,False,True
3225,Medium,High,High,High,True,False,True
3226,Medium,High,High,High,True,False,True
3227,Medium,High,High,High,True,False,True
3228,Medium,High,High,High,True,False,True
3229,Medium,High,High,High,True,False,True
3230,Medium,High,High,High,True,False,True
3231,Medium,High,High,High,True,False,True
3232,Medium,High,High,High,True,False,True
3233,Medium,High,High,High,True,False,True
3234,Medium,High,High,High,True,False,True
3235,Medium,High,High,High,True,False,True
3236,Medium,High,High,High,True,False,True
3238,Medium,High,High,Medium,True,True,True
3239,Medium,High,High,High,True,False,True
3240,Medium,High,High,High,True,False,True
3241,Medium,High,High,High,True,False,True
3242,Medium,High,High,High,True,False,True
3243,Medium,High,High,High,True,False,True
3244,Medium,High,High,High,True,False,True
3245,Medium,High,High,High,True,False,True
3246,Medium,High,High,High,True,False,True
3247,Medium,High,High,High,True,False,True
3248,Medium,High,High,High,True,False,True
3249,Medium,High,High,High,True,False,True
3250,Medium,High,High,High,True,False,True
3251,Medium,High,High,High,True,False,True
3252,Medium,High,High,High,True,False,True
3253,Medium,High,High,High,True,False,True
3254,Medium,High,High,High,True,False,True
3255,Medium,High,High,High,True,False,True
3256,Medium,High,High,High,True,False,True
3257,Medium,High,High,High,True,False,True
3258,Medium,High,High,High,True,False,True
3259,Medium,High,High,High,True,False,True
3260,Medium,High,High,High,True,False,True
3261,Medium,High,High,High,True,False,True
3262,Medium,High,High,High,True,False,True
3263,Medium,High,High,High,True,False,True
3264,Medium,High,High,High,True,False,True
3265,Medium,High,High,High,True,False,True
3266,Medium,High,High,High,True,False,True
3267,Medium,High,High,High,True,False,True
3268,Medium,High,High,High,True,False,True
3269,Medium,High,High,High,True,False,True
3270,Medium,High,High,High,True,False,True
3271,Medium,High,High,High,True,False,True
3272,Medium,High,High,High,True,False,True
3273,Medium,High,High,High,True,False,True
3274,Medium,High,High,High,True,False,True
3275,Medium,High,High,Medium,True,True,True
3276,Medium,High,High,High,True,False,True
3277,Medium,High,High,High,True,False,True
3278,Medium,High,High,High,True,False,True
3279,Medium,High,High,High,True,False,True
3280,Medium,High,High,High,True,False,True
3281,Medium,High,High,High,True,False,True
3282,Medium,High,High,High,True,False,True
3283,Medium,High,High,High,True,False,True
3284,Medium,High,Medium,Medium,False,True,True
3285,Medium,High,High,High,True,False,True
3287,Medium,High,High,High,True,False,True
3288,Medium,High,High,High,True,False,True
3289,Medium,High,High,High,True,False,True
3290,Medium,High,High,Medium,True,True,True
3291,Medium,High,High,High,True,False,True
3292,Medium,High,High,High,True,False,True
3293,Medium,High,High,High,True,False,True
3294,Medium,High,High,High,True,False,True
3295,Medium,High,High,High,True,False,True
3296,Medium,High,High,High,True,False,True
3297,Medium,High,High,High,True,False,True
3298,Medium,High,High,High,True,False,True
3299,Medium,High,High,High,True,False,True
3300,Medium,High,High,High,True,False,True
3301,Medium,High,High,High,True,False,True
3302,Medium,High,High,High,True,False,True
3303,Medium,High,High,High,True,False,True
3304,Medium,High,High,High,True,False,True
3305,Medium,High,Low,Medium,True,True,True
3306,Medium,High,High,High,True,False,True
3307,Medium,High,High,High,True,False,True
3308,Medium,High,High,High,True,False,True
3309,Medium,High,High,High,True,False,True
3310,Medium,High,High,High,True,False,True
3311,Medium,High,High,High,True,False,True
3312,Medium,High,High,High,True,False,True
3313,Medium,High,High,High,True,False,True
3314,Medium,High,High,High,True,False,True
3315,Medium,High,High,High,True,False,True
3316,Medium,High,High,High,True,False,True
3317,Medium,High,High,High,True,False,True
3318,Medium,High,High,High,True,False,True
3319,Medium,High,High,High,True,False,True
3320,Medium,High,High,High,True,False,True
3321,Medium,High,High,High,True,False,True
3322,Medium,High,High,High,True,False,True
3323,Medium,High,High,High,True,False,True
3324,Medium,High,High,High,True,False,True
3325,Medium,High,High,High,True,False,True
3326,Medium,High,High,High,True,False,True
3327,Medium,High,High,High,True,False,True
3328,Medium,High,High,High,True,False,True
3329,Medium,High,Medium,Medium,False,True,True
3330,Medium,High,High,High,True,False,True
3331,Medium,High,High,High,True,False,True
3332,Medium,High,High,High,True,False,True
3333,Medium,High,High,High,True,False,True
3334,Medium,High,High,High,True,False,True
3335,Medium,High,High,High,True,False,True
3336,Medium,High,High,High,True,False,True
3338,Medium,High,High,High,True,False,True
3339,Medium,High,High,High,True,False,True
3340,Medium,High,High,High,True,False,True
3341,Medium,High,High,High,True,False,True
3342,Medium,High,High,High,True,False,True
3343,Medium,High,High,High,True,False,True
3344,Medium,High,High,High,True,False,True
3345,Medium,High,High,High,True,False,True
3346,Medium,High,High,High,True,False,True
3347,Medium,High,High,Medium,True,True,True
3348,Medium,High,High,High,True,False,True
3349,Medium,High,High,High,True,False,True
3350,Medium,High,High,High,True,False,True
3351,Medium,High,High,High,True,False,True
3352,Medium,High,High,High,True,False,True
3353,Medium,High,High,High,True,False,True
3354,Medium,High,High,High,True,False,True
3355,Medium,High,High,High,True,False,True
3356,Medium,High,High,High,True,False,True
3357,Medium,High,High,High,True,False,True
3358,Medium,High,High,High,True,False,True
3359,Medium,High,High,High,True,False,True
3360,Medium,High,High,High,True,False,True
3361,Medium,High,High,High,True,False,True
3362,Medium,High,High,Medium,True,True,True
3363,Medium,High,High,High,True,False,True
3364,Medium,High,Medium,Medium,False,True,True
3365,Medium,High,High,High,True,False,True
3366,Medium,High,High,High,True,False,True
3367,Medium,High,High,High,True,False,True
3368,Medium,High,High,Medium,True,True,True
3369,Medium,High,High,High,True,False,True
3370,Medium,High,Medium,Medium,False,True,True
3371,Medium,High,High,High,True,False,True
3372,Medium,High,High,High,True,False,True
3373,Medium,High,High,High,True,False,True
3374,Medium,High,High,High,True,False,True
3375,Medium,High,High,High,True,False,True
3376,Medium,High,High,High,True,False,True
3377,Medium,High,High,High,True,False,True
3378,Medium,High,High,High,True,False,True
3379,Medium,High,High,High,True,False,True
3380,Medium,High,High,High,True,False,True
3381,Medium,High,High,High,True,False,True
3382,Medium,High,High,High,True,False,True
3383,Medium,High,High,High,True,False,True
3384,Medium,High,High,High,True,False,True
3385,Medium,High,High,High,True,False,True
3386,Medium,High,High,High,True,False,True
3387,Medium,High,High,High,True,False,True
3388,Medium,High,High,High,True,False,True
3389,Medium,High,Medium,Medium,False,True,True
3390,Medium,High,High,High,True,False,True
3391,Medium,High,High,High,True,False,True
3392,Medium,High,High,High,True,False,True
3393,Medium,High,High,High,True,False,True
3394,Medium,High,High,High,True,False,True
3395,Medium,High,High,High,True,False,True
3396,Medium,High,High,High,True,False,True
3397,Medium,High,High,High,True,False,True
3398,Medium,High,High,High,True,False,True
3399,Medium,High,High,High,True,False,True
3400,Medium,High,High,High,True,False,True
3401,Medium,High,High,High,True,False,True
3402,Medium,High,High,High,True,False,True
3403,Medium,High,High,Medium,True,True,True
3404,Medium,High,High,High,True,False,True
3405,Medium,High,Low,Medium,True,True,True
3406,Medium,High,High,High,True,False,True
3407,Medium,High,High,High,True,False,True
3408,Medium,High,High,High,True,False,True
3409,Medium,High,High,Medium,True,True,True
3410,Medium,High,High,High,True,False,True
3411,Medium,High,High,High,True,False,True
3412,Medium,High,High,High,True,False,True
3413,Medium,High,High,Medium,True,True,True
3414,Medium,High,High,Medium,True,True,True
3415,Medium,High,High,High,True,False,True
3416,Medium,High,High,High,True,False,True
3417,Medium,High,High,High,True,False,True
3418,Medium,High,High,High,True,False,True
3419,Medium,High,High,High,True,False,True
3420,Medium,High,High,High,True,False,True
3421,Medium,High,High,High,True,False,True
3422,Medium,High,High,High,True,False,True
3423,Medium,High,High,High,True,False,True
3424,Medium,High,High,High,True,False,True
3425,Medium,High,High,High,True,False,True
3426,Medium,High,High,High,True,False,True
3427,Medium,High,High,High,True,False,True
3428,Medium,High,High,High,True,False,True
3429,Medium,High,High,High,True,False,True
3430,Medium,High,High,High,True,False,True
3431,Medium,High,High,High,True,False,True
3432,Medium,High,High,High,True,False,True
3433,Medium,High,High,High,True,False,True
3434,Medium,High,Low,Medium,True,True,True
3435,Medium,High,High,High,True,False,True
3436,Medium,High,High,High,True,False,True
3437,Medium,High,High,High,True,False,True
3438,Medium,High,High,High,True,False,True
3440,Medium,High,High,High,True,False,True
3441,Medium,High,High,High,True,False,True
3442,Medium,High,High,Medium,True,True,True
3443,Medium,High,High,High,True,False,True
3444,Medium,High,High,High,True,False,True
3445,Medium,High,High,High,True,False,True
3446,Medium,High,High,High,True,False,True
3447,Medium,High,High,High,True,False,True
3448,Medium,High,High,High,True,False,True
3449,Medium,High,High,High,True,False,True
3450,Medium,High,High,High,True,False,True
3451,Medium,High,High,High,True,False,True
3452,Medium,High,Medium,Medium,False,True,True
3453,Medium,High,High,High,True,False,True
3454,Medium,High,High,Medium,True,True,True
3455,Medium,High,High,High,True,False,True
3456,Medium,High,High,High,True,False,True
3457,Medium,High,High,High,True,False,True
3458,Medium,High,High,High,True,False,True
3459,Medium,High,High,High,True,False,True
3460,Medium,High,High,High,True,False,True
3461,Medium,High,High,Medium,True,True,True
3462,Medium,High,High,High,True,False,True
3463,Medium,High,High,Medium,True,True,True
3464,Medium,High,High,High,True,False,True
3465,Medium,High,High,High,True,False,True
3466,Medium,High,High,High,True,False,True
3467,Medium,High,High,High,True,False,True
3468,Medium,High,Medium,Medium,False,True,True
3469,Medium,High,High,High,True,False,True
3470,Medium,High,High,High,True,False,True
3471,Medium,High,High,High,True,False,True
3472,Medium,High,High,High,True,False,True
3473,Medium,High,High,High,True,False,True
3474,Medium,High,High,High,True,False,True
3475,Medium,High,High,High,True,False,True
3476,Medium,High,High,High,True,False,True
3477,Medium,High,High,High,True,False,True
3478,Medium,High,High,High,True,False,True
3479,Medium,High,High,High,True,False,True
3480,Medium,High,High,High,True,False,True
3481,Medium,High,High,High,True,False,True
3482,Medium,High,High,High,True,False,True
3483,Medium,High,High,High,True,False,True
3484,Medium,High,High,High,True,False,True
3485,Medium,High,High,High,True,False,True
3486,Medium,High,High,High,True,False,True
3487,Medium,High,High,High,True,False,True
3488,Medium,High,High,High,True,False,True
3489,Medium,High,High,High,True,False,True
3490,Medium,High,High,High,True,False,True
3491,Medium,High,High,High,True,False,True
3492,Medium,High,High,High,True,False,True
3493,Medium,High,High,Medium,True,True,True
3494,Medium,High,High,High,True,False,True
3495,Medium,High,High,High,True,False,True
3496,Medium,High,High,Medium,True,True,True
3497,Medium,High,High,High,True,False,True
3498,Medium,High,High,High,True,False,True
3499,Medium,High,High,High,True,False,True
3500,Medium,High,High,High,True,False,True
3501,Medium,High,High,High,True,False,True
3502,Medium,High,High,High,True,False,True
3503,Medium,High,High,High,True,False,True
3504,Medium,High,High,High,True,False,True
3505,Medium,High,High,Medium,True,True,True
3506,Medium,High,High,High,True,False,True
3507,Medium,High,Medium,Medium,False,True,True
3508,Medium,High,High,High,True,False,True
3509,Medium,High,High,High,True,False,True
3510,Medium,High,High,High,True,False,True
3511,Medium,High,Medium,Medium,False,True,True
3512,Medium,High,High,High,True,False,True
3513,Medium,High,High,High,True,False,True
3514,Medium,High,High,High,True,False,True
3515,Medium,High,High,High,True,False,True
3516,Medium,High,High,Medium,True,True,True
3517,Medium,High,High,High,True,False,True
3518,Medium,High,High,High,True,False,True
3519,Medium,High,High,High,True,False,True
3520,Medium,High,High,High,True,False,True
3521,Medium,High,High,High,True,False,True
3522,Medium,High,High,Medium,True,True,True
3523,Medium,High,High,High,True,False,True
3524,Medium,High,High,Medium,True,True,True
3525,Medium,High,High,High,True,False,True
3526,Medium,High,High,High,True,False,True
3527,Medium,High,High,High,True,False,True
3528,Medium,High,Medium,Medium,False,True,True
3529,Medium,High,High,High,True,False,True
3530,Medium,High,High,High,True,False,True
3531,Medium,High,High,High,True,False,True
3532,Medium,High,High,High,True,False,True
3534,Medium,High,High,High,True,False,True
3535,Medium,High,High,High,True,False,True
3536,Medium,High,High,High,True,False,True
3537,Medium,High,High,High,True,False,True
3538,Medium,High,High,High,True,False,True
3539,Medium,High,High,High,True,False,True
3540,Medium,High,High,High,True,False,True
3541,Medium,High,High,High,True,False,True
3542,Medium,High,High,High,True,False,True
3543,Medium,High,High,High,True,False,True
3544,Medium,High,High,High,True,False,True
3545,Medium,High,High,High,True,False,True
3546,Medium,High,High,High,True,False,True
3547,Medium,High,High,High,True,False,True
3548,Medium,High,High,High,True,False,True
3549,Medium,High,High,High,True,False,True
3550,Medium,High,High,High,True,False,True
3551,Medium,High,High,High,True,False,True
3552,Medium,High,High,High,True,False,True
3553,Medium,High,High,High,True,False,True
3554,Medium,High,High,High,True,False,True
3555,Medium,High,High,High,True,False,True
3556,Medium,High,High,High,True,False,True
3557,Medium,High,High,High,True,False,True
3558,Medium,High,High,High,True,False,True
3559,Medium,High,High,High,True,False,True
3560,Medium,High,High,High,True,False,True
3561,Medium,High,High,High,True,False,True
3562,Medium,High,High,High,True,False,True
3563,Medium,High,High,High,True,False,True
3564,Medium,High,High,High,True,False,True
3565,Medium,High,High,High,True,False,True
3566,Medium,High,High,High,True,False,True
3568,Medium,High,High,High,True,False,True
3569,Medium,High,High,High,True,False,True
3571,Medium,High,High,High,True,False,True
3572,Medium,High,High,High,True,False,True
3573,Medium,High,High,High,True,False,True
3574,Medium,High,High,High,True,False,True
3575,Medium,High,High,High,True,False,True
3576,Medium,High,High,High,True,False,True
3577,Medium,High,High,High,True,False,True
3578,Medium,High,High,High,True,False,True
3579,Medium,High,High,High,True,False,True
3580,Medium,High,High,High,True,False,True
3582,Medium,High,High,High,True,False,True
3584,Medium,High,High,High,True,False,True
3585,Medium,High,High,High,True,False,True
3586,Medium,High,High,High,True,False,True
3587,Medium,High,High,High,True,False,True
3588,Medium,High,High,High,True,False,True
3589,Medium,High,High,High,True,False,True
3590,Medium,High,High,High,True,False,True
3591,Medium,High,High,High,True,False,True
3592,Medium,High,High,High,True,False,True
3593,Medium,High,High,High,True,False,True
3594,Medium,High,High,High,True,False,True
